Manuf-Name,Manuf-Code,ColourName,CMYK#01,RGB
New Morning Studios,57,navy,86-76-45-50,2B2E43
New Morning Studios,57,olive,55-44-56-37,646356
New Morning Studios,57,pale olive,47-38-49-24,807D6F
New Morning Studios,57,plum purple,66-73-47-52,473442
New Morning Studios,57,powder blue,55-34-11-1,819AC1
New Morning Studios,57,sand,16-14-23-1,DDD5C7
New Morning Studios,57,soft pink,6-40-2-0,EAB0CE
New Morning Studios,57,white,7-4-6-0,F1F2F1
Helly Hansen,59,alert red,13-97-86-3,CD212A
Helly Hansen,59,army green,60-46-59-43,55584C
Helly Hansen,59,black,70-63-58-72,2B2929
Helly Hansen,59,dark grey,67-56-51-52,434447
Helly Hansen,59,dark lime,47-12-89-1,9BB53E
Helly Hansen,59,ebony,81-69-45-45,353A4C
Helly Hansen,59,green,78-44-68-47,304F40
Helly Hansen,59,grey,39-30-31-9,A0A0A0
Helly Hansen,59,grey fog,31-22-21-3,BABCC0
Helly Hansen,59,light blue,84-49-7-1,2271B0
Helly Hansen,59,navy,84-72-51-61,262B37
Helly Hansen,59,orange,11-58-92-2,DB7C24
Helly Hansen,59,pink,13-77-16-1,D6588B
Helly Hansen,59,stone blue,83-60-23-7,3D5E8C
Helly Hansen,59,white,6-3-7-0,F4F5F0
Helly Hansen,59,yellow,19-0-90-0,E3E611
Mantis,70,black,67-62-62-76,2A2723
Mantis,70,charcoal grey melange,65-53-47-43,4E5055
Mantis,70,classic blue,100-57-0-40,00437A
Mantis,70,cobalt blue,83-54-3-0,346CB0
Mantis,70,college green,85-21-84-6,00874F
Mantis,70,dark navy,73-45-24-66,253746
Mantis,70,denim blue,42-23-0-47,677790
Mantis,70,forest green,70-47-55-45,40524E
Mantis,70,heather grey melange,40-29-31-8,9EA2A2
Mantis,70,ivory,0-8-18-6,F0DDC5
Mantis,70,kelly green,97-18-93-5,008444
Mantis,70,light denim,49-21-19-2,8DAFC1
Mantis,70,mustard,2-39-100-10,CC8A00
Mantis,70,natural,16-15-17-1,DBD5D1
Mantis,70,natural melange,23-19-26-2,CCC6BB
Mantis,70,navy,100-90-13-68,041E42
Mantis,70,pure white,0-0-0-0,FFFFFF
Mantis,70,red,0-100-63-12,E00053
Mantis,70,royal,83-44-0-44,195190
Mantis,70,sky blue,44-16-0-15,79B5D8
Mantis,70,slate grey,38-26-0-73,2B3345
Mantis,70,soft olive,4-0-29-46,858A62
Mantis,70,soft pink,0-16-11-9,E9C3CF
Mantis,70,surf blue,73-4-15-0,00B1D2
Mantis,70,swiss navy,95-79-37-32,253659
Mantis,70,tomato,11-98-93-2,D01C1F
Mantis,70,warm red,22-96-61-14,B02541
Mantis,70,washed white,15-11-9-0,DFDFE3
Mantis,70,white,0-0-0-0,FFFFFF
Babybugz,71,black,67-62-62-76,2A2723
Babybugz,71,black organic,67-62-62-76,2A2723
Babybugz,71,bubble gum pink,4-63-10-0,E87EA6
Babybugz,71,burgundy,15-96-31-55,78133A
Babybugz,71,camouflage green,62-42-84-35,5B6335
Babybugz,71,charcoal grey melange,59-51-44-14,5A6B7B
Babybugz,71,cobalt blue,84-57-2-0,3267AD
Babybugz,71,denim,42-23-0-47,4F6988
Babybugz,71,denim blue,74-52-29-13,4F6988
Babybugz,71,dusty blue,42-14-7-0,9EC3DF
Babybugz,71,dusty rose,0-50-42-0,F39A88
Babybugz,71,fuchsia,0-100-0-0,E6007E
Babybugz,71,heather blue,34-19-0-16,8DAED7
Babybugz,71,heather grey melange,38-28-30-8,A2A5A4
Babybugz,71,kelly green,97-18-93-5,008444
Babybugz,71,lavender,31-27-0-0,B0BAFF
Babybugz,71,light grey melange,39-26-26-5,A5ACB0
Babybugz,71,mint,40-0-36-0,A3E6BD
Babybugz,71,mocha,35-42-48-25,957D6D
Babybugz,71,natural,14-11-15-0,E1DFD9
Babybugz,71,nautical navy,100-86-44-48,002147
Babybugz,71,navy,100-90-13-68,041E42
Babybugz,71,orange,0-67-86-0,FF6F20
Babybugz,71,organic natural,14-11-15-0,E0DED9
Babybugz,71,powder pink,2-29-9-0,F5C9D3
Babybugz,71,red,18-100-74-8,BE0F34
Babybugz,71,sage green,60-19-49-3,70A38D
Babybugz,71,soft olive,4-0-29-46,A09F84
Babybugz,71,soft pink,0-16-11-9,EBD3CF
Babybugz,71,soft yellow,8-11-47-0,F1DE9C
Babybugz,71,surf blue,100-16-0-18,00B0D1
Babybugz,71,toffee,0-54-100-31,B76B00
Babybugz,71,vanilla,7-6-7-0,F1EEED
Babybugz,71,washed white,15-11-9-0,DFDFE3
Babybugz,71,white,0-0-0-0,FFFFFF
Babybugz,71,white organic,0-0-0-0,FFFFFF
True Blanks,73,black,91-79-62-97,000000
True Blanks,73,dark blue,80-72-51-62,2C2B36
True Blanks,73,fondant pink,0-65-14-0,ED7A9E
True Blanks,73,grey melange,39-30-31-9,A0A0A0
True Blanks,73,hyper pink,14-84-12-1,D24586
True Blanks,73,maroon,61-73-51-65,3F2A32
True Blanks,73,midnight blue,82-67-46-45,333C4D
True Blanks,73,mint green,29-14-26-1,C1CBC0
True Blanks,73,natural white,13-16-23-1,E1D4C5
True Blanks,73,navy,80-72-51-62,2C2B36
True Blanks,73,off black,70-61-56-67,313031
True Blanks,73,off white,6-5-9-0,F2F0EA
True Blanks,73,primrose yellow,0-33-74-0,FCB752
True Blanks,73,sand,25-32-42-10,BCA38C
True Blanks,73,soft pink,12-29-20-1,E2BFBF
True Blanks,73,soft yellow,9-17-36-1,EAD3AD
True Blanks,73,toffee brown,32-48-65-29,926F4E
True Blanks,73,turquoise,76-20-18-2,1F9BBE
True Blanks,73,washed black,91-79-62-97,000000
True Blanks,73,washed blue,82-67-46-45,333C4D
True Blanks,73,washed oatmeal,27-29-39-9,B9A894
True Blanks,73,white,0-0-0-0,FFFFFF
Pure Waste,74,anthracite,67-56-51-52,434447
Pure Waste,74,black,75-64-56-70,292A2D
Pure Waste,74,burgundy,44-67-47-48,674248
Pure Waste,74,ecru,15-13-23-1,DED7C8
Pure Waste,74,grey melange,26-16-18-1,C6CBCC
Pure Waste,74,khaki green,54-51-72-51,574D35
Pure Waste,74,melange blue,82-63-41-34,35485E
Pure Waste,74,melange grey,26-19-19-2,C5C6C7
Pure Waste,74,navy melange,82-63-41-34,35485E
Pure Waste,74,solid navy,85-73-49-57,282D3C
Pure Waste,74,white,6-3-7-0,F4F5F0
HRM,75,black,85-80-80-68,23201B
HRM,75,bordeaux,33-97-53-47,731833
HRM,75,dark grey,62-52-47-43,535255
HRM,75,grey melange,40-30-30-0,A8AAAB
HRM,75,navy,87-85-58-30,3A3246
HRM,75,red,0-93-72-0,E62A3B
HRM,75,royal blue,98-80-10-0,22438C
HRM,75,white,14-10-10-0,E1E1E2
Korntex,76,black,0-0-0-100,000000
Korntex,76,blue,85-60-0-0,3363AC
Korntex,76,brown,0-50-100-60,7F4F00
Korntex,76,champagne,17-23-27-2,D7C4B7
Korntex,76,dark blue,100-50-0-60,003761
Korntex,76,dark green,98-0-36-80,00363A
Korntex,76,dark pink,0-64-45-9,DF736F
Korntex,76,dark red,0-100-100-45,931004
Korntex,76,dark violet,59-100-0-32,671463
Korntex,76,gold,16-37-57-4,D5A575
Korntex,76,green,76-3-100-19,32902F
Korntex,76,grey,22-33-28-60,6E605D
Korntex,76,hi vis orange,0-70-100-0,EC6608
Korntex,76,hi vis yellow,5-0-100-0,FDE900
Korntex,76,ligh pink,0-9-5-0,FDEFEE
Korntex,76,light blue,35-0-5-0,B0DEF1
Korntex,76,light pink,0-9-5-0,FDEFEE
Korntex,76,lime green,32-0-67-0,C1E770
Korntex,76,magenta,26-100-21-12,AE005F
Korntex,76,navy,100-80-30-60,0F2241
Korntex,76,neon green,51-0-85-0,91C14A
Korntex,76,neon pink,0-100-13-23,BE0060
Korntex,76,orange,0-70-100-0,EC6608
Korntex,76,pale violet,16-13-0-7,D0D1E4
Korntex,76,paramedic green,89-38-81-38,0F583B
Korntex,76,pink,7-100-10-21,B90064
Korntex,76,red,20-100-71-11,B61737
Korntex,76,royal blue,100-80-0-4,153F90
Korntex,76,silver,0-0-0-11,EBEBEB
Korntex,76,sky blue,80-25-0-0,0096DB
Korntex,76,violet,64-84-0-0,794192
Korntex,76,white,0-0-0-0,FFFFFF
Korntex,76,yellow,5-0-100-0,FDE900
Neutral,77,black,75-68-67-90,12110C
Neutral,77,bordeaux,26-91-14-35,8E255D
Neutral,77,bottle green,92-18-94-61,004C23
Neutral,77,brown,61-61-57-69,382F2D
Neutral,77,charcoal,52-42-40-23,787779
Neutral,77,dusty indigo,65-34-2-1,6193CB
Neutral,77,dusty mint,47-0-25-0,86C8BC
Neutral,77,dusty purple,25-33-18-2,C6B0BC
Neutral,77,dusty yellow,4-11-54-0,F8E08E
Neutral,77,green,71-0-72-0,45B06C
Neutral,77,light blue,32-4-1-0,B7DCF4
Neutral,77,light pink,1-27-0-0,F7CEE3
Neutral,77,lime,52-0-84-0,8EC14D
Neutral,77,military,51-29-80-34,6E773C
Neutral,77,nature,0-1-6-1,FEFBF2
Neutral,77,navy,95-72-15-67,0E2244
Neutral,77,okay orange,0-25-100-0,FDC300
Neutral,77,orange,0-65-100-0,EE7203
Neutral,77,pink,2-94-2-0,E42083
Neutral,77,purple,73-85-0-0,673E91
Neutral,77,raw,0-1-6-1,FEFBF2
Neutral,77,red,0-96-80-0,E51F2F
Neutral,77,royal,100-35-0-0,007BC4
Neutral,77,sand,13-15-19-0,E3D8CF
Neutral,77,sapphire,100-4-4-24,0080B3
Neutral,77,sport grey,1-1-0-25,CFCECF
Neutral,77,teal,70-31-37-12,4F868E
Neutral,77,white,0-0-0-0,FFFFFF
Neutral,77,yellow,0-22-93-0,FEC905
Seidensticker,78,anthracite,62-51-40-30,5D606A
Seidensticker,78,black,91-79-62-97,000000
Seidensticker,78,check light blue,40-33-5-0,A5A8CE
Seidensticker,78,light blue,40-33-5-0,A5A8CE
Seidensticker,78,mid blue,88-72-0-0,3950A0
Seidensticker,78,navy,85-73-49-57,282D3C
Seidensticker,78,striped light blue,40-33-5-0,A5A8CE
Seidensticker,78,white,0-0-0-0,FFFFFF
Yoko,79,black,0-0-0-100,1D1D1D
Yoko,79,gold,42-41-68-28,84754E
Yoko,79,grey,17-25-25-49,887B76
Yoko,79,hi vis orange,0-75-100-0,EA5B0C
Yoko,79,hi vis yellow,0-0-100-0,FFED00
Yoko,79,lime,25-0-100-0,D3D800
Yoko,79,maroon,25-100-54-75,4D0518
Yoko,79,navy,100-100-13-75,15062F
Yoko,79,paramedic green,89-34-77-24,04694A
Yoko,79,pink,0-90-21-0,E83277
Yoko,79,purple,100-100-32-6,2F2A65
Yoko,79,raspberry,20-100-0-25,A30268
Yoko,79,red,0-100-80-25,B80C23
Yoko,79,royal blue,100-82-0-40,142B67
Yoko,79,sapphire,100-0-0-0,009FE3
Yoko,79,silver,47-35-35-14,8A8D8F
Yoko,79,sky blue,35-15-0-0,B0C9EA
Yoko,79,white,0-0-0-0,FFFFFF
Extras,80,natural,5-5-10-0,F5F1E9
Extras,80,transparent,0-0-0-0,FFFFFF
Extras,80,white,0-0-0-0,FFFFFF
Mr.Socks,88,black,93-77-56-78,101820
Mr.Socks,88,blue,85-51-0-0,0072CE
Mr.Socks,88,green,82-8-87-1,009C4F
Mr.Socks,88,kelly green,77-13-78-1,339C5E
Mr.Socks,88,lilac,14-26-0-0,DFC8E7
Mr.Socks,88,mint,42-2-25-0,A0D1CA
Mr.Socks,88,navy,100-93-31-16,151F6D
Mr.Socks,88,orange,0-69-94-0,FF6900
Mr.Socks,88,peach,7-28-29-0,ECC3B2
Mr.Socks,88,purple,81-79-13-2,514689
Mr.Socks,88,red,0-100-81-0,E4002B
Mr.Socks,88,white,0-0-0-0,FFFFFF
Mr.Socks,88,yellow,3-9-92-0,FEDD00
